surah_number,surah_name,ayah_number,text_latin,text_arabic_script
48,Al-Fath,18,"Tabilħaqq l-għaxqa ta' Alla kienet fuq dawk li jemmnu, meta ħalfulek. (Muħammad) fedelta taħt. is-sigra (f'Ħudajbija). Huwa kien jaf x'hemm fi qlubhom u (għalhekk) nizzel fuqhom ir-rahan tas-sliem, u ħallashom b'rebħa f'qasir zmien (dik f'Ħajbar)",تابيلحاقق ل-عاشقا تا' الله كيهنېت فوق داوك لي يېممنو، مېتا حالفولېك. (محمد) فېدېلتا تاحت. يس-سيگرا (ف'حودايبييا). هووا كيهن ياف ش'هېمم في قلوبهوم و (عالهېكك) نيززېل فوقهوم ير-راهان تاس-سليهم، و حاللاسهوم ب'رېبحا ف'قاسير زميهن (ديك ف'حايبار)
48,Al-Fath,19,"u bi priza kotrana li huma jieħdu. Alla huwa Qawwi, Għaref",و بي پريزا كوترانا لي هوما ييهحدو. الله هووا قاووي، عارېف
48,Al-Fath,20,"Alla wegħedkom li tieħdu priza kotrana u għalhekk għagglilkom din. (il-priza, għaliex ma' domtux. ma' ksibtuha f'Ħajbar), u zamm lura idejn in-nies minn fuqkom (hekk li l-għedewwa tagħkom ma setgħu jagħmlulkom xejn) biex (ir-rebħa) tkun sinjal għal dawk li jemmnu, u Huwa jmexxikom fi triq dritta",الله وېعېدكوم لي تيهحدو پريزا كوترانا و عالهېكك عاگگليلكوم دين. (يل-پريزا، عاليهش ما' دومتوش. ما' كسيبتوها ف'حايبار)، و زامم لورا يدېين ين-نيهس مينن فوقكوم (هېكك لي ل-عېدېووا تاعكوم ما سېتعو ياعملولكوم شېين) بيهش (ير-رېبحا) تكون سينيال عال داوك لي يېممنو، و هووا يمېششيكوم في تريق دريتتا
48,Al-Fath,21,"(Hemm. priza) oħra li ma stajtux għaliha (il-belt ta' Mekka), u li Alla tassew izomm taħt idejh. Alla huwa fuq kollox Setgħan",(هېمم. پريزا) وحرا لي ما ستايتوش عاليها (يل-بېلت تا' مېككا)، و لي الله تاسسېو يزومم تاحت يدېيه. الله هووا فوق كوللوش سېتعان
48,Al-Fath,22,"Kieku dawk li ma jemmnux jitqabdu magħkom, kieku jaħarbu lura, u mbagħad ma jsibux min iħarishom u lanqas min jgħinhom",كيهكو داوك لي ما يېممنوش ييتقابدو ماعكوم، كيهكو ياحاربو لورا، و مباعاد ما يسيبوش مين يحاريسهوم و لانقاس مين يعينهوم
48,Al-Fath,23,"Hija d-drawwa ta' Alla li kienet fis-seħħ sa minn qabel, u m'intix se ssib tibdil fid-drawwa ta' Alla",هييا د-دراووا تا' الله لي كيهنېت فيس-سېحح سا مينن قابېل، و م'ينتيش سې سسيب تيبديل فيد-دراووا تا' الله
48,Al-Fath,24,"Huwa li-zamm idejhom (il-pagani) minn fuqkom, (biex ma. jagħmlulkom xejn, u zamm) idejkom. minn fuqhom fil-wied ta' Mekka, wara li ħarigkom rebbiħin fuqhom fur qbadtu lil uħud minnhom prigunieri). Alla jara sew dak li tagħmlu",هووا لي-زامم يدېيهوم (يل-پاگاني) مينن فوقكوم، (بيهش ما. ياعملولكوم شېين، و زامم) يدېيكوم. مينن فوقهوم فيل-ويهد تا' مېككا، وارا لي حاريگكوم رېببيحين فوقهوم فور قبادتو ليل وحود ميننهوم پريگونيهري). الله يارا سېو داك لي تاعملو
48,Al-Fath,25,"Huma li m'emmnux u Zzammukom: mill-Moskea mqaddsa u zammu s-sagrificcju (f'għamla ta' bhejjem) milli jasal f'postu (f'Mekka). Li kieku mhux għal irgiel u nisa (f'Mekka) li jemmnu (bil-moħbi), u li intom ma tafuhomx biex ma. titfeħuhomx. taħt saqajkom, u minħabba fihom issibkom il-ħtija bla ma tafu ( 4/la kien iħallikom tidħlu f'Mekka bil-qawwa, izda zammkom milli tagħmlu dan) biex Alla jdaħħal fil-ħniena tiegħu lil min irid; Kieku (dawk li jemmmu u l-oħrajn li-ma jemmmux) jinfirdu minn: xulxin, konna nikkastigaw. lil dawk minnhom li m'emmnux b'kastig ta' wgigħ",هوما لي م'ېممنوش و ززامموكوم: ميلل-موسكېا مقاددسا و زاممو س-ساگريفيككيو (ف'عاملا تا' بهېييېم) ميللي ياسال ف'پوستو (ف'مېككا). لي كيهكو مهوش عال يرگيهل و نيسا (ف'مېككا) لي يېممنو (بيل-موحبي)، و لي ينتوم ما تافوهومش بيهش ما. تيتفېحوهومش. تاحت ساقايكوم، و مينحاببا فيهوم يسسيبكوم يل-حتييا بلا ما تافو ( 4/لا كيهن يحالليكوم تيدحلو ف'مېككا بيل-قاووا، يزدا زاممكوم ميللي تاعملو دان) بيهش الله يداححال فيل-حنيهنا تيهعو ليل مين يريد؛ كيهكو (داوك لي يېمممو و ل-وحراين لي-ما يېممموش) يينفيردو مينن: شولشين، كوننا نيككاستيگاو. ليل داوك ميننهوم لي م'ېممنوش ب'كاستيگ تا' وگيع
48,Al-Fath,26,"Meta dawk, li m'emmnux xeħtu l-kburija (i/ l- fanatizmu) fi qlubhom il-kburija ta' (zmien) l-injuranza (qabel ma deher l-Islam) Alla nizzel ir-rahan tas-sliem tiegħu fuq il-Mibgħut tiegħu u fuq dawk li jemmnu, u rabathom bil-kelma tal-biza' ta' Alla. Huma kienu l-aktar li jistħoqquha u tixirqilhom. Alla jaf b'kollox",مېتا داوك، لي م'ېممنوش شېحتو ل-كبورييا (ي/ ل- فاناتيزمو) في قلوبهوم يل-كبورييا تا' (زميهن) ل-ينيورانزا (قابېل ما دېهېر ل-اسلام) الله نيززېل ير-راهان تاس-سليهم تيهعو فوق يل-ميبعوت تيهعو و فوق داوك لي يېممنو، و راباتهوم بيل-كېلما تال-بيزا' تا' الله. هوما كيهنو ل-اكتار لي ييستحوققوها و تيشيرقيلهوم. الله ياف ب'كوللوش
48,Al-Fath,27,"Alla tabilħaqq seddaq il-ħolma li ra l-Mibgħut tiegħu (dwar ir-rebħa kbira tal-Misilmin fuq il-pagani f'Mekka, u din se. sseħħ). Intom. (Muħammad u. l-Misilmin miegħek) tassew. tidħlu l-Moskea mqaddsa. (f'Mekka), jekk Alla jrid, imħarsin, bi rjuskom imqaxxrin jew. xagħarkom imqassar, u ma tibzgħux. Huwa jaf dak li ma tafux, u qabel dak, gab rebħa f'qasir zmien (ir-rebħa f'Ħudajbija)",الله تابيلحاقق سېدداق يل-حولما لي را ل-ميبعوت تيهعو (دوار ير-رېبحا كبيرا تال-ميسيلمين فوق يل-پاگاني ف'مېككا، و دين سې. سسېحح). ينتوم. (محمد و. ل-ميسيلمين ميهعېك) تاسسېو. تيدحلو ل-موسكېا مقاددسا. (ف'مېككا)، يېكك الله يريد، يمحارسين، بي ريوسكوم يمقاششرين يېو. شاعاركوم يمقاسسار، و ما تيبزعوش. هووا ياف داك لي ما تافوش، و قابېل داك، گاب رېبحا ف'قاسير زميهن (ير-رېبحا ف'حودايبييا)
48,Al-Fath,28,"Huwa li bagħat lill-Mibgħut tiegħu bit-tmexxija t-tajba u bid-din tas-sewwa, biex jgħollih fuq kull din. (ieħor). Alla huwa bizzejjed (għalikom) bħala Xhud",هووا لي باعات ليلل-ميبعوت تيهعو بيت-تمېششييا ت-تايبا و بيد-دين تاس-سېووا، بيهش يعولليه فوق كولل دين. (يهحور). الله هووا بيززېييېد (عاليكوم) بحالا شهود
48,Al-Fath,29,"Muħammad huwa l-Mibgħut ta' Alla, u dawk ta' miegħu huma qliel kontra dawk li ma jemmnux, juru ħniena lejn xulxin, u tarahom milwijin u mixħutin fl-art jitolbu barka u għaxqa minn Alla. Is-sinjal tagħhom jinsab fl-ucuħ. tagħhom, ( 4 jingħarfu) mill-marki li jidhru, minħabba li jinxteħtu fl-art (iqimu lil Alla). Din hija t-tixbiha tagħhom fit-Tora, u t-tixbiha tagħhom fl- Evangelju: (huwa) bħal zerriegħa li ħarget il-werqa tagħha, qawwietha sa ma bbieset u waqfet fuq iz-zokk tagħha. Hija togħgob lil dawk li zergħu(ha) biex bihom (b'dawk li zergħu din ix-xitla) Huwa jqanqal l-għadab ta'. dawk li ma jemmnux, Alla wiegħed maħfra u ħlas kbir lil dawk minnhom li jemmnu u jagħmlu l-gid",محمد هووا ل-ميبعوت تا' الله، و داوك تا' ميهعو هوما قليهل كونترا داوك لي ما يېممنوش، يورو حنيهنا لېين شولشين، و تاراهوم ميلوييين و ميشحوتين فل-ارت ييتولبو باركا و عاشقا مينن الله. يس-سينيال تاعهوم يينساب فل-وكوح. تاعهوم، ( 4 يينعارفو) ميلل-ماركي لي ييدهرو، مينحاببا لي يينشتېحتو فل-ارت (يقيمو ليل الله). دين هييا ت-تيشبيها تاعهوم فيت-تورا، و ت-تيشبيها تاعهوم فل- ېڤانگېليو: (هووا) بحال زېرريهعا لي حارگېت يل-وېرقا تاعها، قاوويهتها سا ما ببيهسېت و واقفېت فوق يز-زوكك تاعها. هييا توعگوب ليل داوك لي زېرعو(ها) بيهش بيهوم (ب'داوك لي زېرعو دين يش-شيتلا) هووا يقانقال ل-عاداب تا'. داوك لي ما يېممنوش، الله ويهعېد ماحفرا و حلاس كبير ليل داوك ميننهوم لي يېممنو و ياعملو ل-گيد
49,Al-Hujurat,1,"Intom li temmnu, tqegħdux lilkom infuskom qabel Alla u l-Mibgħut tiegħu (Muħammad, billi taqbdu u tieħdu xi. decizjoni qabel ma tisimgħu mingħand Alla u l-Mibgħut tiegħu), u ibzgħu minn Allal Alla tabilħaqq jisma' kollox u jaf kollox",ينتوم لي تېممنو، تقېعدوش ليلكوم ينفوسكوم قابېل الله و ل-ميبعوت تيهعو (محمد، بيللي تاقبدو و تيهحدو شي. دېكيزيوني قابېل ما تيسيمعو مينعاند الله و ل-ميبعوت تيهعو)، و يبزعو مينن اللال الله تابيلحاقق ييسما' كوللوش و ياف كوللوش
49,Al-Hujurat,2,"Intom li temmnu, la terfgħux leħinkom fuq leħen il- Profeta, u la tgħollux leħinkom miegħu, bħalma tgħollu leħinkom bejnietkom, li ma jigux fix-xejn l-għemejjel tagħkom mingħajr ma tintebħul",ينتوم لي تېممنو، لا تېرفعوش لېحينكوم فوق لېحېن يل- پروفېتا، و لا تعوللوش لېحينكوم ميهعو، بحالما تعوللو لېحينكوم بېينيهتكوم، لي ما ييگوش فيش-شېين ل-عېمېييېل تاعكوم مينعاير ما تينتېبحول
49,Al-Hujurat,3,Tabilħaqq li dawk li jbaxxu leħinhom quddiem il- Mibgħut ta' Alla huma dawk li Alla ħejja qlubhom għat- tjieba. Għalihom hemm maħfra u ħlas kbir (fil-Genna),تابيلحاقق لي داوك لي يباششو لېحينهوم قودديهم يل- ميبعوت تا' الله هوما داوك لي الله حېييا قلوبهوم عات- تييهبا. عاليهوم هېمم ماحفرا و حلاس كبير (فيل-گېننا)
49,Al-Hujurat,4,"Tabilħaqq li dawk li jsejħulek (Muħammad) minn wara l-kmamar ta' gewwa (/cjnr joqogħdu n-nisa tiegħek), il- kotra tagħhom ma jifhmux (għaliex ma jmisshomx jagħmlu hekk). I",تابيلحاقق لي داوك لي يسېيحولېك (محمد) مينن وارا ل-كمامار تا' گېووا (/كينر يوقوعدو ن-نيسا تيهعېك)، يل- كوترا تاعهوم ما ييفهموش (عاليهش ما يميسسهومش ياعملو هېكك). ي
49,Al-Hujurat,5,"Kieku qagħdu b'sabarhom sakemm toħrog ħdejhom, kien ikun aħjar għalihom. Alla Kollu Maħfra, Ħanin",كيهكو قاعدو ب'سابارهوم ساكېمم توحروگ حدېيهوم، كيهن يكون احيار عاليهوم. الله كوللو ماحفرا، حانين
49,Al-Hujurat,6,"Intom li temmnu, jekk jigikom bniedem ħazin b'xi aħbar, iflu sew (dak li tisimgħu), li ma tagħmlux ħsara lil xi nies mingħajr ma tafu, u tindmu minn dak li għamiltu",ينتوم لي تېممنو، يېكك ييگيكوم بنيهدېم حازين ب'شي احبار، يفلو سېو (داك لي تيسيمعو)، لي ما تاعملوش حسارا ليل شي نيهس مينعاير ما تافو، و تيندمو مينن داك لي عاميلتو
49,Al-Hujurat,7,"U kunu afu li fostkom hemm il-Mibgħut ta' Alla. Kieku kellu jobdikom f'ħafna mill-ħwejjeg (Zi: rressqu quddiemu), kontu tbatu (għaliex ħafna minnhom huma ta' ħsara għalikom), izda Alla ħabbibkom mat-twemmin, zejnu fi qlubkom u għamilkom tistkerrhu c-caħda tat- twemmin, il-ħazen u d-dizubbidjenza. Dawk huma li qegħdin fit-triq it-tajba",و كونو افو لي فوستكوم هېمم يل-ميبعوت تا' الله. كيهكو كېللو يوبديكوم ف'حافنا ميلل-حوېييېگ (زي: ررېسسقو قودديهمو)، كونتو تباتو (عاليهش حافنا ميننهوم هوما تا' حسارا عاليكوم)، يزدا الله حاببيبكوم مات-توېممين، زېينو في قلوبكوم و عاميلكوم تيستكېررهو ك-كاحدا تات- توېممين، يل-حازېن و د-ديزوببيديېنزا. داوك هوما لي قېعدين فيت-تريق يت-تايبا
49,Al-Hujurat,8,"b'tjieba u bi grazzja minn Alla. Alla jaf kollox, Għaref",ب'تييهبا و بي گراززيا مينن الله. الله ياف كوللوش، عارېف
49,Al-Hujurat,9,"U jekk zewg gemgħat minn dawk li jemmnu jitqatlu bejniethom, agħmluhom pacil U jekk waħda minnhom it- tnejn iggib ruħha ħazin ma' l-oħra, tqabdu kontra dik li ggib ruħha ħazin, sa ma terga' lura lejn l-amar ta' Alla (/z jrid li l-Misilmin jgħixu fis-sliem bejniethom)l Jekk (dik il-gemgħa) terga' lura, agħmluhom paci bil-ħaqq, u kunu gustil Tassew li Alla jħobb lill-gusti",و يېكك زېوگ گېمعات مينن داوك لي يېممنو ييتقاتلو بېينيهتهوم، اعملوهوم پاكيل و يېكك واحدا ميننهوم يت- تنېين يگگيب روحها حازين ما' ل-وحرا، تقابدو كونترا ديك لي گگيب روحها حازين، سا ما تېرگا' لورا لېين ل-امار تا' الله (/ز يريد لي ل-ميسيلمين يعيشو فيس-سليهم بېينيهتهوم)ل يېكك (ديك يل-گېمعا) تېرگا' لورا، اعملوهوم پاكي بيل-حاقق، و كونو گوستيل تاسسېو لي الله يحوبب ليلل-گوستي
49,Al-Hujurat,10,"Dawk li jemmnu ma humiex ħlief aħwa. Mela agħmlu paci liz-zewg ħutkom (Zi rlewmu), u ibzgħu minn Alla biex forsi tiksbu l-ħniena",داوك لي يېممنو ما هوميهش حليهف احوا. مېلا اعملو پاكي ليز-زېوگ حوتكوم (زي رلېومو)، و يبزعو مينن الله بيهش فورسي تيكسبو ل-حنيهنا
49,Al-Hujurat,11,"Intom li temmnu, (kunu afis li) irgiel ma għandhomx jiddieħku b'irgiel (oħra); għandu mnejn (dawn ta' l- aħħar) ikunu aħjar minnhom. Lanqas nisa (ma għandhom jiddieħku). b'nisa (oħra); għandu mnejn (dawn ta' l- aħħar) ikunu aħjar minnhom. La zzebilħux lil xulxin, u lanqas tinku lil xulxin bil-laqmijiet. Huwa ta' għajb l- isem ħazin (li jkollu bniedem) wara (li jkun gieh) it- twemmin. U min (fostkom) ma jindimx, dawk huma l- ħziena",ينتوم لي تېممنو، (كونو افيس لي) يرگيهل ما عاندهومش ييدديهحكو ب'يرگيهل (وحرا)؛ عاندو منېين (داون تا' ل- اححار) يكونو احيار ميننهوم. لانقاس نيسا (ما عاندهوم ييدديهحكو). ب'نيسا (وحرا)؛ عاندو منېين (داون تا' ل- اححار) يكونو احيار ميننهوم. لا ززېبيلحوش ليل شولشين، و لانقاس تينكو ليل شولشين بيل-لاقميييهت. هووا تا' عايب ل- يسېم حازين (لي يكوللو بنيهدېم) وارا (لي يكون گيهه) يت- توېممين. و مين (فوستكوم) ما يينديمش، داوك هوما ل- حزيهنا
49,Al-Hujurat,12,"Intom. li temmnu, warrbu minn ħafna mill-ħsibijiet (għaliex) tabilħaqq. li xi. ħsibijiet huma dnub. La titkixxfux fuq xulxin, u la titkellmux ħazin fuq xulxin minn wara daharkom. Jaqaw hemm xi ħadd minnkom li jħobb jiekol laħam ħuh il-mejjetz Din. (il-ħaga) tistkerrhuha. Ibzgħu minn Allat Alla tabilħaqq idur Kollu Maħfra, Ħanin",ينتوم. لي تېممنو، وارربو مينن حافنا ميلل-حسيبيييهت (عاليهش) تابيلحاقق. لي شي. حسيبيييهت هوما دنوب. لا تيتكيششفوش فوق شولشين، و لا تيتكېللموش حازين فوق شولشين مينن وارا داهاركوم. ياقاو هېمم شي حادد ميننكوم لي يحوبب ييهكول لاحام حوه يل-مېييېتز دين. (يل-حاگا) تيستكېررهوها. يبزعو مينن اللات الله تابيلحاقق يدور كوللو ماحفرا، حانين
