surah_number,surah_name,ayat_number,text_latin,text_arabic,source_status,publishable
52,Tur,26,"Olar (biri-birlerine): «Biz öň (dünýäde) maşgalamyzyň arasynda (geljegimiz barada) alada ederdik. Alla bize merhemet etdi we bizi gowrup barýan oduň azabyndan gorady. Takyk, biz öň Ondan (bizi otdan goramagyny) dileg ederdik. Takyk, Ol (Alla) ýagşylyk berýändir, Rehim-şepagatlydyr» diýerler.",ئولار (بیری-بیرلەرینە): «بیز ئۆڭ (دۈنیەدە) ماشگالامیزیڭ اراسیندا (گەلجەگیمیز بارادا) الادا ئەدەردیک۔ الله بیزە مەرھەمەت ئەتدی وە بیزی گوورۇپ باریان ئودۇڭ ازابیندان گورادی۔ تاکیک، بیز ئۆڭ ئوندان (بیزی ئوتدان گوراماگینی) دیلەگ ئەدەردیک۔ تاکیک، ئول (الله) یاگشیلیک بەریەندیر، رەھیم-شەپاگاتلیدیر» دییەرلەر۔,OK,True
52,Tur,27,"Olar (biri-birlerine): «Biz öň (dünýäde) maşgalamyzyň arasynda (geljegimiz barada) alada ederdik. Alla bize merhemet etdi we bizi gowrup barýan oduň azabyndan gorady. Takyk, biz öň Ondan (bizi otdan goramagyny) dileg ederdik. Takyk, Ol (Alla) ýagşylyk berýändir, Rehim-şepagatlydyr» diýerler.",ئولار (بیری-بیرلەرینە): «بیز ئۆڭ (دۈنیەدە) ماشگالامیزیڭ اراسیندا (گەلجەگیمیز بارادا) الادا ئەدەردیک۔ الله بیزە مەرھەمەت ئەتدی وە بیزی گوورۇپ باریان ئودۇڭ ازابیندان گورادی۔ تاکیک، بیز ئۆڭ ئوندان (بیزی ئوتدان گوراماگینی) دیلەگ ئەدەردیک۔ تاکیک، ئول (الله) یاگشیلیک بەریەندیر، رەھیم-شەپاگاتلیدیر» دییەرلەر۔,OK,True
52,Tur,28,"Olar (biri-birlerine): «Biz öň (dünýäde) maşgalamyzyň arasynda (geljegimiz barada) alada ederdik. Alla bize merhemet etdi we bizi gowrup barýan oduň azabyndan gorady. Takyk, biz öň Ondan (bizi otdan goramagyny) dileg ederdik. Takyk, Ol (Alla) ýagşylyk berýändir, Rehim-şepagatlydyr» diýerler.",ئولار (بیری-بیرلەرینە): «بیز ئۆڭ (دۈنیەدە) ماشگالامیزیڭ اراسیندا (گەلجەگیمیز بارادا) الادا ئەدەردیک۔ الله بیزە مەرھەمەت ئەتدی وە بیزی گوورۇپ باریان ئودۇڭ ازابیندان گورادی۔ تاکیک، بیز ئۆڭ ئوندان (بیزی ئوتدان گوراماگینی) دیلەگ ئەدەردیک۔ تاکیک، ئول (الله) یاگشیلیک بەریەندیر، رەھیم-شەپاگاتلیدیر» دییەرلەر۔,OK,True
52,Tur,29,"(Eý, Muhammet!) Sen öwüt (bilen ynsanlara dogry ýoly salgy) ber! Sen Perwerdigäriň (beren) nygmaty bilen (kapyrlaryň aýdyşlary ýaly) ne jadygöýsiň, ne-de dälisiň.",(ئەی، محمد!) سەن ئۆوۈت (بیلەن ینسانلارا دوگری یولی سالگی) بەر! سەن پەروەردیگەریڭ (بەرەن) نیگماتی بیلەن (کاپیرلاریڭ ایدیشلاری یالی) نە جادیگۆیسیڭ، نە-دە دەلیسیڭ۔,OK,True
52,Tur,30,"Ýa-da olar (sen barada: «Ol) bir şahyrdyr, biz (zamananyň) onuň (başyna getirjek) betbagtlyklaryna garaşýarys» diýýärlermi?",یا-دا ئولار (سەن بارادا: «ئول) بیر شاھیردیر، بیز (زامانانیڭ) ئونۇڭ (باشینا گەتیرجەک) بەتباگتلیکلارینا گاراشیاریس» دیییەرلەرمی؟,OK,True
52,Tur,31,"(Ybraýym): «Siziň wezipäňiz näme, eý, ilçiler?!» diýdi.",(یبراییم): «سیزیڭ وەزیپەڭیز نەمە، ئەی، ئیلچیلەر؟!» دییدی۔,OK,True
52,Tur,32,"Olar: «Biz günäkär bir kowumyň üstlerine palçykdan bişirilip, hetden aşanlar üçin Perwerdigäriň tarapyndan möhürlenen daşlary indermek (zyňmak) üçin iberildik» diýdiler.",ئولار: «بیز گۈنەکەر بیر کووۇمیڭ ئۈستلەرینە پالچیکدان بیشیریلیپ، ھەتدەن اشانلار ئۈچین پەروەردیگەریڭ تاراپیندان مۆھۈرلەنەن داشلاری ئیندەرمەک (زیڭماک) ئۈچین ئیبەریلدیک» دییدیلەر۔,OK,True
52,Tur,33,"Olar: «Biz günäkär bir kowumyň üstlerine palçykdan bişirilip, hetden aşanlar üçin Perwerdigäriň tarapyndan möhürlenen daşlary indermek (zyňmak) üçin iberildik» diýdiler.",ئولار: «بیز گۈنەکەر بیر کووۇمیڭ ئۈستلەرینە پالچیکدان بیشیریلیپ، ھەتدەن اشانلار ئۈچین پەروەردیگەریڭ تاراپیندان مۆھۈرلەنەن داشلاری ئیندەرمەک (زیڭماک) ئۈچین ئیبەریلدیک» دییدیلەر۔,OK,True
52,Tur,34,"Olar: «Biz günäkär bir kowumyň üstlerine palçykdan bişirilip, hetden aşanlar üçin Perwerdigäriň tarapyndan möhürlenen daşlary indermek (zyňmak) üçin iberildik» diýdiler.",ئولار: «بیز گۈنەکەر بیر کووۇمیڭ ئۈستلەرینە پالچیکدان بیشیریلیپ، ھەتدەن اشانلار ئۈچین پەروەردیگەریڭ تاراپیندان مۆھۈرلەنەن داشلاری ئیندەرمەک (زیڭماک) ئۈچین ئیبەریلدیک» دییدیلەر۔,OK,True
52,Tur,35,"Bes, biz ol ýerde bolan möminleri (şäherden) çykardyk.",بەس، بیز ئول یەردە بولان مۆمینلەری (شەھەردەن) چیکاردیک۔,OK,True
52,Tur,36,Emma ol ýerde bize tabyn bolan bir öýden (maşgaladan) başga musulmanlardan hiç kimi görmedik.,ئەمما ئول یەردە بیزە تابین بولان بیر ئۆیدەن (ماشگالادان) باشگا مۇسۇلمانلاردان ھیچ کیمی گۆرمەدیک۔,OK,True
52,Tur,37,Jebir-jepaly azapdan gorkanlar üçin ol ýerde bir alamat goýduk.,جەبیر-جەپالی ازاپدان گورکانلار ئۈچین ئول یەردە بیر الامات گویدۇک۔,OK,True
52,Tur,38,Musanyň (kyssasynyň) içinde hem (ybrat bardyr). Biz ony äşgär mugjyza bilen Fyrgawnyň (ýanyna) iberipdik.,مۇسانیڭ (کیسساسینیڭ) ئیچیندە ھەم (یبرات باردیر)۔ بیز ئونی ئەشگەر مۇگجیزا بیلەن فیرگاونیڭ (یانینا) ئیبەریپدیک۔,OK,True
52,Tur,39,Ol (Fyrgawn) ähli güýji (we goşuny) bilen ýüz öwrüp: «Ol (Musa) bir jadygöý ýa-da bir däli» diýipdi.,ئول (فیرگاون) ئەھلی گۈیجی (وە گوشۇنی) بیلەن یۈز ئۆورۈپ: «ئول (مۇسا) بیر جادیگۆی یا-دا بیر دەلی» دیییپدی۔,OK,True
52,Tur,40,"Biz ony hem-de onuň goşunlaryny tutup, deňziň (düýbüne) gark etdik. Ol (gark bolýarka, puşman edip), öz-özüni ýazgarýardy.",بیز ئونی ھەم-دە ئونۇڭ گوشۇنلارینی تۇتۇپ، دەڭزیڭ (دۈیبۈنە) گارک ئەتدیک۔ ئول (گارک بولیارکا، پۇشمان ئەدیپ)، ئۆز-ئۆزۈنی یازگاریاردی۔,OK,True
52,Tur,41,"Ad (kowumyna hem ähli zady goparyp), köklerini guradýan bir ýel iberipdik.",اد (کووۇمینا ھەم ئەھلی زادی گوپاریپ)، کۆکلەرینی گۇرادیان بیر یەل ئیبەریپدیک۔,OK,True
52,Tur,42,Ol (ýel) öňünden çykan ähli zady (dessine) kül ýaly edip (tozadyp goýberýärdi).,ئول (یەل) ئۆڭۈندەن چیکان ئەھلی زادی (دەسسینە) کۈل یالی ئەدیپ (توزادیپ گویبەریەردی)۔,OK,True
52,Tur,43,Semud (kowumynda hem alynjak ybrat) bardyr. (Olara hem): «Belli bir wagta çenli dünýäden peýdalanyň!» diýlipdi.,سەمۇد (کووۇمیندا ھەم الینجاک یبرات) باردیر۔ (ئولارا ھەم): «بەللی بیر واگتا چەنلی دۈنیەدەن پەیدالانیڭ!» دییلیپدی۔,OK,True
52,Tur,44,"Olar özleriniň Perwerdigäriniň emrine garşy çykansoňlar, olary ýyldyrym urdy. Olar (duran ýerlerinde) seredip (aňalyp) galdylar.",ئولار ئۆزلەرینیڭ پەروەردیگەرینیڭ ئەمرینە گارشی چیکانسوڭلار، ئولاری ییلدیریم ئۇردی۔ ئولار (دۇران یەرلەریندە) سەرەدیپ (اڭالیپ) گالدیلار۔,OK,True
52,Tur,45,"Ne galmaga güýçler ýetdi, ne-de (olara) kömek edildi.",نە گالماگا گۈیچلەر یەتدی، نە-دە (ئولارا) کۆمەک ئەدیلدی۔,OK,True
52,Tur,46,Biz öň Nuhuň kowumyny (hem şeýle heläk edipdik). Sebäbi olar pasyk kowumdylar.,بیز ئۆڭ نۇھۇڭ کووۇمینی (ھەم شەیلە ھەلەک ئەدیپدیک)۔ سەبەبی ئولار پاسیک کووۇمدیلار۔,OK,True
52,Tur,47,"Biz asmany mäkäm (görnüşde) bina etdik, ony giňelden hem Bizdiris!",بیز اسمانی مەکەم (گۆرنۈشدە) بینا ئەتدیک، ئونی گیڭەلدەن ھەم بیزدیریس!,OK,True
52,Tur,48,"Ýer (ýüzüni hem) Biz düşedik. (Serediň), Biz nähili ajaýyp edip düşeýäris.",یەر (یۈزۈنی ھەم) بیز دۈشەدیک۔ (سەرەدیڭ)، بیز نەھیلی اجاییپ ئەدیپ دۈشەیەریس۔,OK,True
52,Tur,49,"Siz pikirlenip, (ybrat) alarsyňyz diýip, ähli zady jübüt edip ýaratdyk.",سیز پیکیرلەنیپ، (یبرات) الارسیڭیز دیییپ، ئەھلی زادی جۈبۈت ئەدیپ یاراتدیک۔,OK,True
53,Nejm,1,Süýnen (batyp barýan) ýyldyza kasam bolsun!,سۈینەن (باتیپ باریان) ییلدیزا کاسام بولسۇن!,OK,True
53,Nejm,2,Siziň dostuňyz (Muhammet) azaşmady (ýoluny hem) ýitirmedi.,سیزیڭ دوستۇڭیز (محمد) ازاشمادی (یولۇنی ھەم) ییتیرمەدی۔,OK,True
53,Nejm,3,Ol (hiç zady) öz islegi (ygtyýary) bilen aýtmaz.,ئول (ھیچ زادی) ئۆز ئیسلەگی (یگتییاری) بیلەن ایتماز۔,OK,True
53,Nejm,4,Ol (aýdýan sözleri) meger özüne aýdylan wahydyr.,ئول (ایدیان سۆزلەری) مەگەر ئۆزۈنە ایدیلان واھیدیر۔,OK,True
53,Nejm,5,"Ony (wahyny) oňa (pygambere) ägirt güýçli (ýaradylan), kämil akyl eýesi (Jebraýyl) öwretdi. Ol iň beýik gözýetimde (asmanda) oňa (öz asyl keşbine girip), göneldi.",ئونی (واھینی) ئوڭا (پیگامبەرە) ئەگیرت گۈیچلی (یارادیلان)، کەمیل اکیل ئەیەسی (جەبراییل) ئۆورەتدی۔ ئول ئیڭ بەییک گۆزیەتیمدە (اسماندا) ئوڭا (ئۆز اسیل کەشبینە گیریپ)، گۆنەلدی۔,OK,True
53,Nejm,6,"Ony (wahyny) oňa (pygambere) ägirt güýçli (ýaradylan), kämil akyl eýesi (Jebraýyl) öwretdi. Ol iň beýik gözýetimde (asmanda) oňa (öz asyl keşbine girip), göneldi.",ئونی (واھینی) ئوڭا (پیگامبەرە) ئەگیرت گۈیچلی (یارادیلان)، کەمیل اکیل ئەیەسی (جەبراییل) ئۆورەتدی۔ ئول ئیڭ بەییک گۆزیەتیمدە (اسماندا) ئوڭا (ئۆز اسیل کەشبینە گیریپ)، گۆنەلدی۔,OK,True
53,Nejm,7,"Ony (wahyny) oňa (pygambere) ägirt güýçli (ýaradylan), kämil akyl eýesi (Jebraýyl) öwretdi. Ol iň beýik gözýetimde (asmanda) oňa (öz asyl keşbine girip), göneldi.",ئونی (واھینی) ئوڭا (پیگامبەرە) ئەگیرت گۈیچلی (یارادیلان)، کەمیل اکیل ئەیەسی (جەبراییل) ئۆورەتدی۔ ئول ئیڭ بەییک گۆزیەتیمدە (اسماندا) ئوڭا (ئۆز اسیل کەشبینە گیریپ)، گۆنەلدی۔,OK,True
53,Nejm,8,Soň (ýer asmanyna) golaýlaşdy we aşak tarap (Muhammede) indi (ýakynlaşdy).,سوڭ (یەر اسمانینا) گولایلاشدی وە اشاک تاراپ (مۇھاممەدە) ئیندی (یاکینلاشدی)۔,OK,True
53,Nejm,9,"(Oňa) iki ýaý ýaly möçberde, hatda ondan hem has ýakyn boldy. 10 Bes, Ol (Alla) guluna (Muhammede) aýtmak islän zadyny wahyý etdi.",(ئوڭا) ئیکی یای یالی مۆچبەردە، ھاتدا ئوندان ھەم ھاس یاکین بولدی۔ 10 بەس، ئول (الله) گۇلۇنا (مۇھاممەدە) ایتماک ئیسلەن زادینی واھیی ئەتدی۔,OK,True
53,Nejm,10,"Bes, Ol (Alla) guluna (Muhammede) a?tmak isl?n zadyny wahy? etdi.",بەس، ئول (الله) گۇلۇنا (مۇھاممەدە) ا؟تماک ئیسل؟ن زادینی واھی؟ ئەتدی۔,OK,True
53,Nejm,11,(Muhammediň) kalby hem (gözleriniň) gören zadyny ýalan hasaplamady.,(مۇھاممەدیڭ) کالبی ھەم (گۆزلەرینیڭ) گۆرەن زادینی یالان ھاساپلامادی۔,OK,True
53,Nejm,12,"Siz indi onuň gören zatlary barada (şek ýetirip), onuň bilen çekeleşýärsiňizmi?",سیز ئیندی ئونۇڭ گۆرەن زاتلاری بارادا (شەک یەتیریپ)، ئونۇڭ بیلەن چەکەلەشیەرسیڭیزمی؟,OK,True
53,Nejm,13,"Kasam bolsun! Ol (Muhammet) onuň (Jebraýylyň) başga bir inişini (bolsa), «Sidratul-muntehäniň» ýanynda gördi.",کاسام بولسۇن! ئول (محمد) ئونۇڭ (جەبراییلیڭ) باشگا بیر ئینیشینی (بولسا)، «سیدراتۇل-مۇنتەھەنیڭ» یانیندا گۆردی۔,OK,True
53,Nejm,14,"Kasam bolsun! Ol (Muhammet) onuň (Jebraýylyň) başga bir inişini (bolsa), «Sidratul-muntehäniň» ýanynda gördi.",کاسام بولسۇن! ئول (محمد) ئونۇڭ (جەبراییلیڭ) باشگا بیر ئینیشینی (بولسا)، «سیدراتۇل-مۇنتەھەنیڭ» یانیندا گۆردی۔,OK,True
53,Nejm,15,«Mäwa» jenneti (hem) onuň ýanyndadyr.,«مەوا» جەننەتی (ھەم) ئونۇڭ یانیندادیر۔,OK,True
53,Nejm,16,Şol dem sidre (agajyny) bir gaplaýjy gaplap alypdy.,شول دەم سیدرە (اگاجینی) بیر گاپلایجی گاپلاپ الیپدی۔,OK,True
53,Nejm,17,"Onuň (Muhammediň) gözi (hiç tarapa) sowulmady, (ol ýerdäki ajaýyplyklary görüp) çäkden çykmady.",ئونۇڭ (مۇھاممەدیڭ) گۆزی (ھیچ تاراپا) سووۇلمادی، (ئول یەردەکی اجاییپلیکلاری گۆرۈپ) چەکدەن چیکمادی۔,OK,True
53,Nejm,18,Kasam bolsun! Ol Perwerdigäriniň iň uly alamatlarynyň käbirini gördi.,کاسام بولسۇن! ئول پەروەردیگەرینیڭ ئیڭ ئۇلی الاماتلارینیڭ کەبیرینی گۆردی۔,OK,True
53,Nejm,19,Siz ol (butlary) Laty we Uzzany gördüňizmi?,سیز ئول (بۇتلاری) لاتی وە ئۇززانی گۆردۈڭیزمی؟,OK,True
53,Nejm,20,(Olaryň) beýleki üçünjisi bolan Menat (butuny hem)?,(ئولاریڭ) بەیلەکی ئۈچۈنجیسی بولان مەنات (بۇتۇنی ھەم)؟,OK,True
53,Nejm,21,"Oglanlar siziňki, gyzlar Onuňkymy? paýlaşyk (dälmi)?",ئوگلانلار سیزیڭکی، گیزلار ئونۇڭکیمی؟ پایلاشیک (دەلمی)؟,OK,True
53,Nejm,22,Onda bu haksyz,ئوندا بۇ ھاکسیز,OK,True
53,Nejm,23,Bular (butlar) siziň we atababalaryňyzyň dakan (toslan) atlaryndan (boş zatlaryndan) başga zat däldir. Alla (olaryň hudaýdyklary) barada hiç hili delil indermedi. Olar meger çaklama we nebisleriniň isleglerine tabyn bolýarlar. Ýogsa olara özleriniň Perwerdigärinden (yzyndan ýörär ýaly) dogry ýol (görkeziji pygamber) gelipdi.,بۇلار (بۇتلار) سیزیڭ وە اتابابالاریڭیزیڭ داکان (توسلان) اتلاریندان (بوش زاتلاریندان) باشگا زات دەلدیر۔ الله (ئولاریڭ ھۇدایدیکلاری) بارادا ھیچ ھیلی دەلیل ئیندەرمەدی۔ ئولار مەگەر چاکلاما وە نەبیسلەرینیڭ ئیسلەگلەرینە تابین بولیارلار۔ یوگسا ئولارا ئۆزلەرینیڭ پەروەردیگەریندەن (یزیندان یۆرەر یالی) دوگری یول (گۆرکەزیجی پیگامبەر) گەلیپدی۔,OK,True
53,Nejm,24,Onda ynsanyň arzuw edýän zady näme?,ئوندا ینسانیڭ ارزۇو ئەدیەن زادی نەمە؟,OK,True
53,Nejm,25,"Ahyret (ýaşaýşy-da), dünýä (ýaşaýşyda) Allanyňkydyr.",اھیرەت (یاشایشی-دا)، دۈنیە (یاشایشیدا) الله‌نیڭکیدیر۔,OK,True
53,Nejm,26,Asmanlarda ençeme perişde bardyr. Olaryň şepagaty diňe Allanyň Öz islän we razy bolan (bendesine) rugsat bermeginden başga hiç zada (kime) peýda bermez.,اسمانلاردا ئەنچەمە پەریشدە باردیر۔ ئولاریڭ شەپاگاتی دیڭە الله‌ڭ ئۆز ئیسلەن وە رازی بولان (بەندەسینە) رۇگسات بەرمەگیندەن باشگا ھیچ زادا (کیمە) پەیدا بەرمەز۔,OK,True
53,Nejm,27,"Perişdelere (Allanyň gyzlary diýip, olara) aýallaryň adyny dakýanlar, (olar) takyk, ahyrete ynanmaýanlardyr.",پەریشدەلەرە (الله‌ڭ گیزلاری دیییپ، ئولارا) ایاللاریڭ ادینی داکیانلار، (ئولار) تاکیک، اھیرەتە ینانمایانلاردیر۔,OK,True
53,Nejm,28,"Olaryň muňa degişli ylymlary (bilýän zatlary) ýokdur. Olar diňe çaklama (öz pikirlerine) eýerýärler. Takyk, çaklama hakykatyň ýanynda hiç zat aňladýan däldir.",ئولاریڭ مۇڭا دەگیشلی یلیملاری (بیلیەن زاتلاری) یوکدۇر۔ ئولار دیڭە چاکلاما (ئۆز پیکیرلەرینە) ئەیەریەرلەر۔ تاکیک، چاکلاما ھاکیکاتیڭ یانیندا ھیچ زات اڭلادیان دەلدیر۔,OK,True
53,Nejm,29,"Bes, sen Biziň zikirimizden (Kurandan) dänenlerden we dünýä ýaşaýşyndan başga zat islemeýänlerden ýüz öwür!",بەس، سەن بیزیڭ زیکیریمیزدەن (قرآن‌دان) دەنەنلەردەن وە دۈنیە یاشایشیندان باشگا زات ئیسلەمەیەنلەردەن یۈز ئۆوۈر!,OK,True
53,Nejm,30,"Bu olaryň biliminiň ýetýän çägidir. Takyk, seniň Perwerdigäriň kimiň Öz ýolundan azandygyny, kimiň dogry ýoldadygyny örän gowy bilýändir.",بۇ ئولاریڭ بیلیمینیڭ یەتیەن چەگیدیر۔ تاکیک، سەنیڭ پەروەردیگەریڭ کیمیڭ ئۆز یولۇندان ازاندیگینی، کیمیڭ دوگری یولدادیگینی ئۆرەن گووی بیلیەندیر۔,OK,True
53,Nejm,31,Asmanlardaky we ýerdäki (ähli) zat,اسمانلارداکی وە یەردەکی (ئەھلی) زات,OK,True
53,Nejm,32,"Olar ownuk-uşak (ýalňyşlyklar) bolmasa, uly günälerden we bozuk işlerden daş durarlar. Takyk, seniň Perwerdigäriň ýalkawy giňdir. Ol sizi toprakdan ýaradanda-da, siziň eneleriňiziň göwrelerinde wagtyňyz-da (siziň nähili boljakdygyňyzy) örän gowy bilýändir. Şonuň üçin hem siz özüňizi aklamaň (öwünmäň)! Ol (erbet işlerden saklanan) takwalary gowy bilýändir.",ئولار ئوونۇک-ئۇشاک (یالڭیشلیکلار) بولماسا، ئۇلی گۈنەلەردەن وە بوزۇک ئیشلەردەن داش دۇرارلار۔ تاکیک، سەنیڭ پەروەردیگەریڭ یالکاوی گیڭدیر۔ ئول سیزی توپراکدان یاراداندا-دا، سیزیڭ ئەنەلەریڭیزیڭ گۆورەلەریندە واگتیڭیز-دا (سیزیڭ نەھیلی بولجاکدیگیڭیزی) ئۆرەن گووی بیلیەندیر۔ شونۇڭ ئۈچین ھەم سیز ئۆزۈڭیزی اکلاماڭ (ئۆوۈنمەڭ)! ئول (ئەربەت ئیشلەردەن ساکلانان) تاکوالاری گووی بیلیەندیر۔,OK,True
